DiagonalNonZeros,DiagonalSign,AvgDiagonalDistance,AbsoluteTrace,OneNorm,Trace,AvgNonzerosPerRow,ColumnDiagonalDominance,NonZeroPatternSymmetry,AbsoluteNonZeroSum,InfinityNorm,SymmetricFrobeniusNorm,upperBandwidth,Dimension,Symmetricity,MinNonZeroPerRow,DiagonalAverage,SymmeticInfinityNorm,DiagonalMean,FrobeniusNorn,RowVariance,AntiSymmetricFrobeniusNorm,lowerBandwidth,npoints,nnz,MaxNonZeroPerRow,ColumnVariance,solver,class
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,89565283,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,91036839,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,45869639,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,45869638,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,45869637,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,89269802,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,89269803,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,89269801,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,89269804,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,30870721,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,53302993,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,30870720,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,64278029,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,44526267,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,95762352,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,49834417,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,49834419,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,49834418,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,11256942,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,11256943,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,11256941,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,42851841,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,11256944,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,31459546,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,17887723,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,91845162,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,53362206,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,95762355,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,12321508,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,75830644,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,95762353,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,85483012,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,47942866,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,8520536,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,82456576,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,95762354,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,90783920,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,99720138,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,30870723,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,30870722,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,13323659,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,45869640,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,36564233,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,36564232,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,75830645,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,36564234,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,81986705,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,37052870,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,37052871,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,80361466,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,80361467,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,80361464,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,80361465,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,49834420,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,1216556,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,36564235,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,75830647,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,75830646,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,18524981,bad
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,37052869,good
5815.73,-3,23555.9,10177.5,4720,14983.3,1.5,0,1,74150.6,23,13495.3,43617,43618,1,0,0.001204,23,0.343513,20918.5,0.09,0,43617,30,65427,1,0.000053,37052868,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,89565283,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,91036839,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,45869639,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,45869638,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,45869637,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,89269802,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,89269803,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,89269801,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,89269804,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,30870721,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,53302993,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,30870720,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,64278029,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,44526267,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,95762352,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,49834417,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,49834419,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,49834418,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,11256942,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,11256943,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,11256941,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,42851841,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,11256944,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,31459546,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,17887723,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,91845162,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,53362206,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,95762355,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,12321508,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,75830644,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,95762353,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,85483012,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,8520536,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,82456576,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,95762354,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,90783920,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,99720138,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,30870723,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,30870722,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,13323659,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,45869640,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,36564233,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,36564232,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,75830645,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,36564234,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,81986705,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,37052870,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,37052871,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,80361466,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,80361467,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,80361464,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,80361465,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,49834420,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,1216556,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,36564235,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,75830647,good
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,75830646,good
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,18524981,good
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,37052869,bad
7931.5,-1,84.6571,60990.5,122,64110.7,8,0,1,160818,61,21764.6,154,8205,1,0,0.028116,61,7.81362,26939.4,6.48486,0,154,30,65640,1,0.01314,37052868,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,89565283,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,91036839,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,45869639,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,45869638,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,45869637,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,89269802,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,89269803,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,89269801,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,89269804,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,30870721,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,53302993,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,30870720,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,64278029,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,44526267,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,95762352,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,49834417,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,49834419,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,49834418,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,11256942,bad
10774,2,2590.75,103430,32,103430,6.1,1,1,198242,18,33933.8,10245,10774,1,1,0.026731,18,9.6,36789.7,9.92,0,9372,30,65721.4,1,0.010823,11256943,bad
