RowDiagonalDominance,Edge,DiagonalNonZeros,DiagonalSign,AvgDiagonalDistance,AbsoluteTrace,OneNorm,Trace,AvgNonzerosPerRow,ColumnDiagonalDominance,NonZeroPatternSymmetry,AbsoluteNonZeroSum,InfinityNorm,SymmetricFrobeniusNorm,upperBandwidth,Dimension,Symmetricity,MinNonZeroPerRow,DiagonalAverage,SymmeticInfinityNorm,DiagonalMean,Interior,FrobeniusNorn,RowVariance,AntiSymmetricFrobeniusNorm,lowerBandwidth,npoints,nnz,CommSize,MaxNonZeroPerRow,AntiSymmerticInfinityNorm,ColumnVariance,time,solver,matrix_name,class
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,44526267, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.00053954,17734818, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,3.91E-05,95762352, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.35727,49834417, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.4076,49834419, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.41692,49834418, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.28351,11256942, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.24243,11256943, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.26812,11256941, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.1429,42851841, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.23255,11256944, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.3604,31459546, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,17887723, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.13028,91845162, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,53362206, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.13E-05,95762355, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.1296,12321508, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,3.79E-05,75830644, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.01E-05,95762353, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,8.13E-05,85483012, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.00045657,47942864, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.00043344,47942865, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.0004313,47942866, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,8520536, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,82456576, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,5.25E-05,95762354, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,90783920, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.08E-05,99720138, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.13461,30870723, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.13527,30870722, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.20127,13323659, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.13687,45869640, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.067578,36564233, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.2111,36564232, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,2.84E-05,75830645, LF10000,good
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.014804,36564234, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,81986705, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.15E-05,37052870, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.13E-05,37052871, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.20548,80361466, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.046878,80361467, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.037341,80361464, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.059707,80361465, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.12245,49834420, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,1.79769313486e+308,1216556, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,0.12392,36564235, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,4.08E-05,75830647, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,3.65E-05,75830646, LF10000,good
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,3.89E-05,18524981, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,8.51E-05,37052869, LF10000,bad
0,10,10665.6,-1,2,-2.00E+13,1.18E+09,2.20E+18,3.5,0,1,2.36E+13,1.18E+09,1.05E+18,3,19998,1,0,-2.82E+06,1.18E+09,1.10E+14,10,5.27E+12,3.08E+06,0,3,30,69993,1,1,0,3.47E+13,6.13E-05,37052868, LF10000,bad
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,89565283, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,64278029, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,44526267, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,17887723, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,53362206, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,8520536, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,82456576, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,90783920, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,68908713, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,81986705, jan99jac120,good
0,10,38615.7,-3,34.3333,38615.7,6,32845.7,1.7,0,0,78610.6,2,11903.7,54,41374,0,0,0.000725093,1,0.793874,10,19842.3,0.0796915,0,305,30,70335.8,1,1,0,5.56E-05,1.79769313486e+308,1216556, jan99jac120,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,89565283, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,64278029, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,44526267, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,17887723, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,53362206, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,8520536, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,82456576, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,90783920, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,68908713, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,81986705, TSOPF_RS_b39_c7,good
0,10,9398.67,-1,3502.5,9398.67,317,9398.67,5,0,1,126882,16,4458.18,7000,14098,1,1,0.00212796,16,0.666667,10,20429.9,0.1,0,7000,30,70490,1,1,0,0.00148931,1.79769313486e+308,1216556, TSOPF_RS_b39_c7,good
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,1.79769313486e+308,89565283, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.001339,91036839, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0014989,45869639, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0012524,45869638, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0010667,45869637, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0010262,89269802, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0011895,89269803, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0014539,89269801, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0014565,89269804, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0014937,30870721, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0016396,53302993, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0011885,30870720, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,1.79769313486e+308,64278029, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,1.79769313486e+308,44526267, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0022395,95762352, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0037014,49834417, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0042005,49834419, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0034811,49834418, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0016351,11256942, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.00214,11256943, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0018268,11256941, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0014846,42851841, t2d_q4_A_13,bad
0,10,9801,2,73.6935,2.14E+06,1415,2.14E+06,7.2,1,1,202881,1026,45359.6,100,9801,0,1,0.667279,1033,218.551,10,45876.6,20.2979,0,100,30,70567.2,1,1,0,0.0223571,0.0019126,11256944, t2d_q4_A_13,bad
