Trace,SymmetricFrobeniusNorm,upperBandwidth,Dimension,DiagonalMean,FrobeniusNorn,lowerBandwidth,nnz,ColumnVariance,solver
457797,61079.2,100,9801,46.7092,62257.6,100,72527.4,0.0411734,37052868
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,89565283
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,91036839
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,45869639
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,45869638
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,45869637
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,89269802
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,89269803
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,89269801
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,89269804
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,30870721
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,53302993
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,30870720
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,64278029
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,44526267
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,95762352
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,49834417
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,49834419
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,49834418
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,11256942
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,11256943
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,11256941
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,42851841
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,11256944
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,31459546
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,17887723
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,91845162
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,53362206
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,95762355
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,12321508
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,75830644
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,95762353
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,85483012
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,47942864
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,47942865
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,47942866
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,8520536
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,82456576
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,95762354
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,90783920
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,99720138
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,30870723
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,30870722
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,13323659
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,45869640
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,36564233
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,36564232
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,75830645
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,36564234
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,81986705
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,37052870
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,37052871
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,80361466
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,80361467
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,80361464
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,80361465
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,49834420
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,1216556
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,36564235
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,75830647
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,75830646
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,18524981
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,37052869
507168,61079.2,100,9801,51.7466,62257.6,100,72527.4,0.0411734,37052868
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,89565283
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,91036839
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,45869639
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,45869638
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,45869637
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,89269802
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,89269803
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,89269801
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,89269804
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,30870721
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,53302993
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,30870720
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,64278029
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,44526267
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,95762352
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,49834417
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,49834419
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,49834418
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,11256942
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,11256943
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,11256941
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,42851841
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,11256944
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,31459546
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,17887723
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,91845162
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,53362206
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,95762355
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,12321508
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,75830644
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,95762353
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,85483012
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,47942864
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,47942865
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,47942866
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,8520536
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,82456576
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,95762354
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,90783920
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,99720138
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,30870723
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,30870722
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,13323659
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,45869640
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,36564233
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,36564232
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,75830645
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,36564234
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,81986705
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,37052870
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,37052871
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,80361466
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,80361467
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,80361464
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,80361465
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,49834420
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,1216556
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,36564235
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,75830647
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,75830646
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,18524981
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,37052869
436918,61079.2,100,9801,44.5789,62257.6,100,72527.4,0.0411734,37052868
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,89565283
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,91036839
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,45869639
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,45869638
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,45869637
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,89269802
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,89269803
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,89269801
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,89269804
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,30870721
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,53302993
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,30870720
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,64278029
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,44526267
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,95762352
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,49834417
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,49834419
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,49834418
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,11256942
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,11256943
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,11256941
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,42851841
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,11256944
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,31459546
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,17887723
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,91845162
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,53362206
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,95762355
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,12321508
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,75830644
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,95762353
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,85483012
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,47942864
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,47942865
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,47942866
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,8520536
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,82456576
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,95762354
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,90783920
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,99720138
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,30870723
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,30870722
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,13323659
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,45869640
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,36564233
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,36564232
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,75830645
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,36564234
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,81986705
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,37052870
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,37052871
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,80361466
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,80361467
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,80361464
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,80361465
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,49834420
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,1216556
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,36564235
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,75830647
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,75830646
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,18524981
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,37052869
3.58E+07,818175,100,9801,3654.91,866366,100,72527.4,7.97325,37052868
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,89565283
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,64278029
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,44526267
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,17887723
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,53362206
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,8520536
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,82456576
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,90783920
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,68908713
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,81986705
-2.91E+06,8.15E+06,4483,21128,-137.519,1.18E+07,13830,73948,146.475,1216556
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,89565283
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,91036839
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,45869639
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,45869638
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,45869637
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,89269802
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,89269803
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,89269801
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,89269804
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,30870721
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,53302993
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,30870720
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,64278029
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,44526267
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,95762352
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,49834417
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,49834419
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,49834418
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,11256942
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,11256943
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,11256941
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,42851841
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,11256944
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,31459546
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,17887723
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,91845162
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,53362206
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,95762355
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,12321508
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,75830644
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,95762353
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,85483012
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,47942864
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,47942865
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,47942866
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,8520536
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,82456576
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,95762354
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,90783920
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,99720138
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,30870723
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,30870722
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,13323659
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,45869640
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,36564233
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,36564232
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,75830645
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,36564234
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,81986705
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,37052870
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,37052871
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,80361466
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,80361467
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,80361464
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,80361465
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,49834420
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,1216556
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,36564235
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,75830647
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,75830646
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,18524981
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,37052869
1.45E+07,408183,100,9801,1476.36,431128,100,74487.6,1.97445,37052868
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,89565283
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,91036839
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,45869639
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,45869638
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,45869637
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,47942867
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,89269802
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,89269803
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,89269801
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,89269804
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,30870721
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,53302993
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,30870720
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,64278029
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,44526267
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,17734818
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,95762352
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,49834417
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,49834419
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,49834418
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,11256942
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,11256943
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,11256941
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,42851841
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,11256944
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,31459546
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,17887723
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,91845162
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,53362206
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,95762355
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,12321508
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,75830644
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,95762353
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,85483012
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,47942864
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,47942865
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,47942866
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,8520536
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,82456576
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,95762354
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,90783920
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,99720138
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,30870723
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,30870722
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,13323659
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,45869640
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,36564233
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,36564232
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,75830645
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,36564234
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,81986705
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,37052870
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,37052871
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,80361466
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,80361467
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,80361464
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,80361465
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,49834420
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,1216556
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,36564235
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,75830647
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,75830646
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,18524981
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,37052869
1.21E+10,4.95E+09,81,2146,5.64E+06,6.23E+09,81,74680.8,3.93E+10,37052868
6552.06,9081.82,6900,14538,0.450685,605860,6900,75597.6,1.19468,89565283
6552.06,9081.82,6900,14538,0.450685,605860,6900,75597.6,1.19468,64278029
